Brand Name,Shirt Name,Rating,Price,URL,No. of ratings,Colour,Sleeve,Neck,Material,Fit Type,PG
Lee,Printed Men Round Neck Black T-Shirt,4.1,779,https://www.flipkart.com/lee-printed-men-round-neck-black-t-shirt/p/itmfchabps7b5kqj?pid=TSHFCHAAFRGBEJHV&lid=LSTTSHFCHAAFRGBEJHVE7ATLV&marketplace=FLIPKART&srno=s_9_359&otracker=search&otracker1=search&fm=organic&iid=c6f36e03-afba-4d6e-b4dd-7ba3247f7a17.TSHFCHAAFRGBEJHV.SEARCH&ssid=q1uarlmm800000001594639380515&qH=314c11a226d7cd83,136,BLACK,Half Sleeve,Round Neck,Pure Cotton,Slim,9
FLEXIMAA,Printed Men Round or Crew Blue T-Shirt,3.9,379,https://www.flipkart.com/fleximaa-printed-men-round-crew-blue-t-shirt/p/itmf3ytaytw9nsjz?pid=TSHEYK2EZHYXBRV5&lid=LSTTSHEYK2EZHYXBRV5ORZST3&marketplace=FLIPKART&srno=s_9_360&otracker=search&otracker1=search&fm=organic&iid=en_UG3vYdFZgifDtUVpP%2FfoX5lx8f1BHhJH2Dzz%2FVhbEb68z0bCYmaJOMgWCzkxwYLTH8RA9HdAu%2BJGI1tlHeUvKg%3D%3D&ssid=q1uarlmm800000001594639380515&qH=314c11a226d7cd83,2142,Navy Blue,Full Sleeve,Round or Crew,Cotton Blend,Regular,9
Metronaut,Color Block Men Polo Neck Blue T-Shirt,4.2,543,https://www.flipkart.com/metronaut-color-block-men-polo-neck-blue-t-shirt/p/itmfa17091c9f5ce?pid=TSHFNXZZRFHKWTUA&lid=LSTTSHFNXZZRFHKWTUACQC6JJ&marketplace=FLIPKART&srno=s_10_361&otracker=search&otracker1=search&fm=organic&iid=2ae4b0d6-88ac-4d1b-afa9-4b091dd34601.TSHFNXZZRFHKWTUA.SEARCH&ssid=sxl69ccmxs0000001594639413671&qH=314c11a226d7cd83,75,Multicolor,Short Sleeve,Polo Neck,Cotton Blend,Slim Fit,10
Maniac,"Solid Men s White, Black, Yellow T-Shirt",3.6,379,https://www.flipkart.com/maniac-solid-men-s-white-black-yellow-t-shirt/p/itmfezk5necchhjy?pid=TSHFEYZBFKE8NPUH&lid=LSTTSHFEYZBFKE8NPUHYK828T&marketplace=FLIPKART&srno=s_10_362&otracker=search&otracker1=search&fm=organic&iid=2ae4b0d6-88ac-4d1b-afa9-4b091dd34601.TSHFEYZBFKE8NPUH.SEARCH&ssid=sxl69ccmxs0000001594639413671&qH=314c11a226d7cd83,4292,Yellow|Black,Short Sleeve,Others,Pure Cotton,Slim,10
LEWEL,"Solid Men Hooded Neck Red, Black, Grey T-Shirt",4,449,https://www.flipkart.com/lewel-solid-men-hooded-neck-red-black-grey-t-shirt/p/itmf0a21631ebd8d?pid=TSHFG8ZVFNX96GZJ&lid=LSTTSHFG8ZVFNX96GZJDMDDZF&marketplace=FLIPKART&srno=s_10_363&otracker=search&otracker1=search&fm=organic&iid=2ae4b0d6-88ac-4d1b-afa9-4b091dd34601.TSHFG8ZVFNX96GZJ.SEARCH&ssid=sxl69ccmxs0000001594639413671&qH=314c11a226d7cd83,72054,"Grey, Red, Black",Full Sleeve,Hooded Neck,Cotton Blend,Regular,10
The EG Store,Color Block Men Round Neck Red T-Shirt,3.8,328,https://www.flipkart.com/eg-store-color-block-men-round-neck-red-t-shirt/p/itma955b401c2425?pid=TSHFGXTNP9YNGNVC&lid=LSTTSHFGXTNP9YNGNVCH2ADBO&marketplace=FLIPKART&srno=s_10_364&otracker=search&otracker1=search&fm=organic&iid=en_GPUYxp4vFLPuaZ3NfwkEb%2FBhJl3pq5Sc1RaBZUvZ23TgVPthjheeKSr6DbiRnLDwmd9YHhnRXdeTppJzUR69MQ%3D%3D&ssid=sxl69ccmxs0000001594639413671&qH=314c11a226d7cd83,14194,Red,Full Sleeve,Round Neck,Polycotton,Slim,10
Himgiri International,"Graphic Print Men Round or Crew Red, Blue, Grey T-Shirt",4,309,https://www.flipkart.com/himgiri-international-graphic-print-men-round-crew-red-blue-grey-t-shirt/p/itmfc5hypvjtgtyz?pid=TSHFC57GZS66ERVC&lid=LSTTSHFC57GZS66ERVCH0VOKI&marketplace=FLIPKART&srno=s_10_365&otracker=search&otracker1=search&fm=organic&iid=2ae4b0d6-88ac-4d1b-afa9-4b091dd34601.TSHFC57GZS66ERVC.SEARCH&ssid=sxl69ccmxs0000001594639413671&qH=314c11a226d7cd83,1346,grey,Full Sleeve,Round or Crew,Cotton Blend,regular,10
U.S. Polo Assn,Printed Men Round Neck Black T-Shirt,4.3,646,https://www.flipkart.com/u-s-polo-assn-printed-men-round-neck-black-t-shirt/p/itmfbddkrhh6thvu?pid=TSHFBDDKSVYU8NQD&lid=LSTTSHFBDDKSVYU8NQDSFQWHD&marketplace=FLIPKART&srno=s_10_366&otracker=search&otracker1=search&fm=organic&iid=2ae4b0d6-88ac-4d1b-afa9-4b091dd34601.TSHFBDDKSVYU8NQD.SEARCH&ssid=sxl69ccmxs0000001594639413671&qH=314c11a226d7cd83,298,BLACK,Half Sleeve,Round Neck,Pure Cotton,Regular Fit,10
Try This,"Solid Men Round Neck Green, Yellow T-Shirt",4.2,589,https://www.flipkart.com/try-solid-men-round-neck-green-yellow-t-shirt/p/itm7ce808d3652df?pid=TSHFNNGV8HK9VTWB&lid=LSTTSHFNNGV8HK9VTWBXWV6OF&marketplace=FLIPKART&srno=s_10_367&otracker=search&otracker1=search&fm=organic&iid=2ae4b0d6-88ac-4d1b-afa9-4b091dd34601.TSHFNNGV8HK9VTWB.SEARCH&ssid=sxl69ccmxs0000001594639413671&qH=314c11a226d7cd83,441,"Green, Yellow",Half Sleeve,Round Neck,Cotton Blend,regular,10
Reya,Solid Men Mandarin Collar Blue T-Shirt,3.8,344,https://www.flipkart.com/reya-solid-men-mandarin-collar-blue-t-shirt/p/itm69184d661d35a?pid=TSHFKYKAUQDYBX8Y&lid=LSTTSHFKYKAUQDYBX8YSENX3W&marketplace=FLIPKART&srno=s_10_368&otracker=search&otracker1=search&fm=organic&iid=2ae4b0d6-88ac-4d1b-afa9-4b091dd34601.TSHFKYKAUQDYBX8Y.SEARCH&ssid=sxl69ccmxs0000001594639413671&qH=314c11a226d7cd83,5786,Blue,Short Sleeve,Mandarin Collar,Pure Cotton,Regular,10
FastColors,"Solid Men Round Neck Dark Blue, Black, Grey T-Shirt",3.9,379,https://www.flipkart.com/fastcolors-solid-men-round-neck-dark-blue-black-grey-t-shirt/p/itme5997db4d4f9a?pid=TSHFHKUYGPXEKWUZ&lid=LSTTSHFHKUYGPXEKWUZ2A7CLI&marketplace=FLIPKART&srno=s_10_369&otracker=search&otracker1=search&fm=organic&iid=2ae4b0d6-88ac-4d1b-afa9-4b091dd34601.TSHFHKUYGPXEKWUZ.SEARCH&ssid=sxl69ccmxs0000001594639413671&qH=314c11a226d7cd83,13143,Melange Blue,Full Sleeve,Round Neck,Pure Cotton,Regular,10
Tripr,"Solid Men Hooded Neck Light Blue, Black, Grey T-Shirt",4,659,https://www.flipkart.com/tripr-solid-men-hooded-neck-light-blue-black-grey-t-shirt/p/itm4d739d860f21b?pid=TSHFSXGQ3BSZG7UJ&lid=LSTTSHFSXGQ3BSZG7UJ7DYBRH&marketplace=FLIPKART&srno=s_10_370&otracker=search&otracker1=search&fm=organic&iid=en_GPUYxp4vFLPuaZ3NfwkEb%2FBhJl3pq5Sc1RaBZUvZ23T1ipLa0w%2BRyAZgX5boHHeuTmPaGu7SlaspqIsGaVIllQ%3D%3D&ssid=sxl69ccmxs0000001594639413671&qH=314c11a226d7cd83,31622,brand_multicolor5,Full Sleeve,Hooded Neck,Cotton Blend,Regular,10
Wrangler,Solid Men V Neck Black T-Shirt,4.2,607,https://www.flipkart.com/wrangler-solid-men-v-neck-black-t-shirt/p/itmfgffzydbm7skm?pid=TSHFGFFXDTVZJUHN&lid=LSTTSHFGFFXDTVZJUHNRISMSM&marketplace=FLIPKART&srno=s_10_371&otracker=search&otracker1=search&fm=organic&iid=2ae4b0d6-88ac-4d1b-afa9-4b091dd34601.TSHFGFFXDTVZJUHN.SEARCH&ssid=sxl69ccmxs0000001594639413671&qH=314c11a226d7cd83,45,JSW-ABSOLUTE BLACK,Short Sleeve,V Neck,Pure Cotton,Slim Fit,10
Try This,Solid Men Mandarin Collar Maroon T-Shirt,3.9,449,https://www.flipkart.com/try-solid-men-mandarin-collar-maroon-t-shirt/p/itmc40b1a973f9a3?pid=TSHFSPQZFS2ZHUDY&lid=LSTTSHFSPQZFS2ZHUDYHFOUDV&marketplace=FLIPKART&srno=s_10_372&otracker=search&otracker1=search&fm=organic&iid=2ae4b0d6-88ac-4d1b-afa9-4b091dd34601.TSHFSPQZFS2ZHUDY.SEARCH&ssid=sxl69ccmxs0000001594639413671&qH=314c11a226d7cd83,23,Maroon,Half Sleeve,Mandarin Collar,Cotton Blend,S,10
Wearza,Color Block Men Round Neck Blue T-Shirt,3.8,284,https://www.flipkart.com/wearza-color-block-men-round-neck-blue-t-shirt/p/itm3c8d2fffdb08d?pid=TSHFPEX5HGP46Y7X&lid=LSTTSHFPEX5HGP46Y7XXFXDBW&marketplace=FLIPKART&srno=s_10_373&otracker=search&otracker1=search&fm=organic&iid=2ae4b0d6-88ac-4d1b-afa9-4b091dd34601.TSHFPEX5HGP46Y7X.SEARCH&ssid=sxl69ccmxs0000001594639413671&qH=314c11a226d7cd83,10500,Royal Blue,Full Sleeve,Round Neck,Cotton Blend,Regular,10
LEWEL,"Color Block Men Hooded Neck White, Blue, Yellow T-Shirt",4,469,https://www.flipkart.com/lewel-color-block-men-hooded-neck-white-blue-yellow-t-shirt/p/itmdeb5477c07276?pid=TSHFGXA992XGBHYR&lid=LSTTSHFGXA992XGBHYRD9FMSU&marketplace=FLIPKART&srno=s_10_374&otracker=search&otracker1=search&fm=organic&iid=en_GPUYxp4vFLPuaZ3NfwkEb%2FBhJl3pq5Sc1RaBZUvZ23QdWyCAakheDUFVBRNLUw%2FS9JAmG1VD7rtpg%2By00nAi%2Bw%3D%3D&ssid=sxl69ccmxs0000001594639413671&qH=314c11a226d7cd83,72054,"Yellow, White, Blue",Full Sleeve,Hooded Neck,Cotton Blend,Regular,10
Maniac,"Color Block Men Hooded Neck Black, Yellow T-Shirt",4.2,479,https://www.flipkart.com/maniac-color-block-men-hooded-neck-black-yellow-t-shirt/p/itm6942a5335d2f7?pid=TSHFZD73QKSAU4TT&lid=LSTTSHFZD73QKSAU4TTXNJMAH&marketplace=FLIPKART&srno=s_10_375&otracker=search&otracker1=search&fm=organic&iid=2ae4b0d6-88ac-4d1b-afa9-4b091dd34601.TSHFZD73QKSAU4TT.SEARCH&ssid=sxl69ccmxs0000001594639413671&qH=314c11a226d7cd83,284,Black|Yellow,Full Sleeve,Hooded Neck,Pure Cotton,Slim Fit,10
Metronaut,Color Block Men Hooded Neck Multicolor T-Shirt,4.1,649,https://www.flipkart.com/metronaut-color-block-men-hooded-neck-multicolor-t-shirt/p/itm50e4ea4131014?pid=TSHFGVSVCVGK3Z6Z&lid=LSTTSHFGVSVCVGK3Z6ZTO04ST&marketplace=FLIPKART&srno=s_10_376&otracker=search&otracker1=search&fm=organic&iid=2ae4b0d6-88ac-4d1b-afa9-4b091dd34601.TSHFGVSVCVGK3Z6Z.SEARCH&ssid=sxl69ccmxs0000001594639413671&qH=314c11a226d7cd83,215,Multicolor,Full Sleeve,Hooded Neck,Cotton Blend,Slim Fit,10
Reya,Solid Men Mandarin Collar Blue T-Shirt,3.8,344,https://www.flipkart.com/reya-solid-men-mandarin-collar-blue-t-shirt/p/itm4cc315d16305c?pid=TSHFKYKB7TJYBRRB&lid=LSTTSHFKYKB7TJYBRRBK2NS3H&marketplace=FLIPKART&srno=s_10_377&otracker=search&otracker1=search&fm=organic&iid=2ae4b0d6-88ac-4d1b-afa9-4b091dd34601.TSHFKYKB7TJYBRRB.SEARCH&ssid=sxl69ccmxs0000001594639413671&qH=314c11a226d7cd83,5786,Blue,Short Sleeve,Mandarin Collar,Pure Cotton,Regular,10
Tfurnish,"Color Block Men Hooded Neck Black, Light Green T-Shirt",4,349,https://www.flipkart.com/tfurnish-color-block-men-hooded-neck-black-light-green-t-shirt/p/itmeb4aa3bdc00ac?pid=TSHFNYRQYDZCFWNG&lid=LSTTSHFNYRQYDZCFWNGDTWJHZ&marketplace=FLIPKART&srno=s_10_378&otracker=search&otracker1=search&fm=organic&iid=2ae4b0d6-88ac-4d1b-afa9-4b091dd34601.TSHFNYRQYDZCFWNG.SEARCH&ssid=sxl69ccmxs0000001594639413671&qH=314c11a226d7cd83,26642,Blck_Turq,Full Sleeve,Hooded Neck,Cotton Blend,Slim Fit,10
Maniac,"Printed Men Round Neck Dark Blue, Black T-Shirt",4.8,749,https://www.flipkart.com/maniac-printed-men-round-neck-dark-blue-black-t-shirt/p/itma5dbf285aaa71?pid=TSHFSVA7TZ7G88H2&lid=LSTTSHFSVA7TZ7G88H25YWZHI&marketplace=FLIPKART&srno=s_10_379&otracker=search&otracker1=search&fm=organic&iid=2ae4b0d6-88ac-4d1b-afa9-4b091dd34601.TSHFSVA7TZ7G88H2.SEARCH&ssid=sxl69ccmxs0000001594639413671&qH=314c11a226d7cd83,4,"Black,Dark Blue",Full Sleeve,Round Neck,Pure Cotton,Slim Fit,10
The EG Store,Color Block Men Round Neck Grey T-Shirt,3.8,319,https://www.flipkart.com/eg-store-color-block-men-round-neck-grey-t-shirt/p/itm0534a077dd6e0?pid=TSHFEJWYH7Y9SAKJ&lid=LSTTSHFEJWYH7Y9SAKJRNUHE3&marketplace=FLIPKART&srno=s_10_380&otracker=search&otracker1=search&fm=organic&iid=en_GPUYxp4vFLPuaZ3NfwkEb%2FBhJl3pq5Sc1RaBZUvZ23RNV2eyZOs0gZM5%2BRaP8Mqh5pZh0Ig4CxtHQ%2FWAcbEKiA%3D%3D&ssid=sxl69ccmxs0000001594639413671&qH=314c11a226d7cd83,2127,Grey,Short Sleeve,Round Neck,Polycotton,Slim,10
Tripr,"Checkered Men Hooded Neck Red, Black T-Shirt",4,322,https://www.flipkart.com/tripr-checkered-men-hooded-neck-red-black-t-shirt/p/itmfhwan58aa3asb?pid=TSHFHUZGNTBP6PPG&lid=LSTTSHFHUZGNTBP6PPG9BWN1B&marketplace=FLIPKART&srno=s_10_381&otracker=search&otracker1=search&fm=organic&iid=2ae4b0d6-88ac-4d1b-afa9-4b091dd34601.TSHFHUZGNTBP6PPG.SEARCH&ssid=sxl69ccmxs0000001594639413671&qH=314c11a226d7cd83,31226,Black-Red,Full Sleeve,Hooded Neck,Pure Cotton,Regular,10
Smartees,Printed Men Round Neck Multicolor T-Shirt,3.8,601,https://www.flipkart.com/smartees-printed-men-round-neck-multicolor-t-shirt/p/itm88309f4da49f9?pid=TSHFQKKSDFPVBWTZ&lid=LSTTSHFQKKSDFPVBWTZDBZ1DH&marketplace=FLIPKART&srno=s_10_382&otracker=search&otracker1=search&fm=organic&iid=2ae4b0d6-88ac-4d1b-afa9-4b091dd34601.TSHFQKKSDFPVBWTZ.SEARCH&ssid=sxl69ccmxs0000001594639413671&qH=314c11a226d7cd83,77,Multicolor,Half Sleeve,Round Neck,Cotton Blend,Slim,10
Diwazzo,Solid Men Round Neck Green T-Shirt,3.9,299,https://www.flipkart.com/diwazzo-solid-men-round-neck-green-t-shirt/p/itm4f9ff66ea891b?pid=TSHFNHGYVHN3FMNE&lid=LSTTSHFNHGYVHN3FMNERYGEDZ&marketplace=FLIPKART&srno=s_10_383&otracker=search&otracker1=search&fm=organic&iid=2ae4b0d6-88ac-4d1b-afa9-4b091dd34601.TSHFNHGYVHN3FMNE.SEARCH&ssid=sxl69ccmxs0000001594639413671&qH=314c11a226d7cd83,1444,Neon Green,Full Sleeve,Round Neck,Cotton Blend,Regular,10
Peter England University,Solid Men Henley Neck White T-Shirt,4.5,719,https://www.flipkart.com/peter-england-university-solid-men-henley-neck-white-t-shirt/p/itm9eec9750c8a21?pid=TSHFKYBUZQ7WJGHP&lid=LSTTSHFKYBUZQ7WJGHPR3NVM6&marketplace=FLIPKART&srno=s_10_384&otracker=search&otracker1=search&fm=organic&iid=en_GPUYxp4vFLPuaZ3NfwkEb%2FBhJl3pq5Sc1RaBZUvZ23S0OuQZEgLrPwSTa1sxVcVtK8oHVCXWH5ljQ6U%2B0uwKoA%3D%3D&ssid=sxl69ccmxs0000001594639413671&qH=314c11a226d7cd83,14,white,Short Sleeve,Henley Neck,Polycotton,Regular,10
Metronaut,Striped Men Round Neck Dark Blue T-Shirt,3.9,499,https://www.flipkart.com/metronaut-striped-men-round-neck-dark-blue-t-shirt/p/itmfd8fyzg2dmfke?pid=TSHFD8FYARNXGYA3&lid=LSTTSHFD8FYARNXGYA3BMFS4G&marketplace=FLIPKART&srno=s_10_385&otracker=search&otracker1=search&fm=organic&iid=2ae4b0d6-88ac-4d1b-afa9-4b091dd34601.TSHFD8FYARNXGYA3.SEARCH&ssid=sxl69ccmxs0000001594639413671&qH=314c11a226d7cd83,459,Dark Blue,Full Sleeve,Round Neck,Cotton,Regular,10
Ronit Leading Clothing,Printed Men Hooded Neck Red T-Shirt,4.1,282,https://www.flipkart.com/ronit-leading-clothing-printed-men-hooded-neck-red-t-shirt/p/itmd39bac084c1a7?pid=TSHFMCWDMYPTMFJH&lid=LSTTSHFMCWDMYPTMFJHAFIQZM&marketplace=FLIPKART&srno=s_10_386&otracker=search&otracker1=search&fm=organic&iid=2ae4b0d6-88ac-4d1b-afa9-4b091dd34601.TSHFMCWDMYPTMFJH.SEARCH&ssid=sxl69ccmxs0000001594639413671&qH=314c11a226d7cd83,2852,Red,Full Sleeve,Hooded Neck,Pure Cotton,Regular,10
Roden,"Striped Men Round Neck Green, Black T-Shirt",4,409,https://www.flipkart.com/roden-striped-men-round-neck-green-black-t-shirt/p/itmd53ff05c0f493?pid=TSHFG79CB4HYHWDH&lid=LSTTSHFG79CB4HYHWDHBAP1TL&marketplace=FLIPKART&srno=s_10_387&otracker=search&otracker1=search&fm=organic&iid=2ae4b0d6-88ac-4d1b-afa9-4b091dd34601.TSHFG79CB4HYHWDH.SEARCH&ssid=sxl69ccmxs0000001594639413671&qH=314c11a226d7cd83,9281,Green,Half Sleeve,Round Neck,Pure Cotton,Regular,10
Maniac,Printed Men Round Neck Dark Blue T-Shirt,4,424,https://www.flipkart.com/maniac-printed-men-round-neck-dark-blue-t-shirt/p/itmf6wmjzcsycawr?pid=TSHF6WA9CPG58GQX&lid=LSTTSHF6WA9CPG58GQXKEUQ4N&marketplace=FLIPKART&srno=s_10_388&otracker=search&otracker1=search&fm=organic&iid=2ae4b0d6-88ac-4d1b-afa9-4b091dd34601.TSHF6WA9CPG58GQX.SEARCH&ssid=sxl69ccmxs0000001594639413671&qH=314c11a226d7cd83,23557,Navy,Full Sleeve,Round Neck,Pure Cotton,Slim Fit,10
JUGULAR,Striped Men Round Neck Green T-Shirt,3.9,330,https://www.flipkart.com/jugular-striped-men-round-neck-green-t-shirt/p/itmfg2zxeh9sgcd5?pid=TSHFG2CYTZKFE8MH&lid=LSTTSHFG2CYTZKFE8MHIDW4BN&marketplace=FLIPKART&srno=s_10_389&otracker=search&otracker1=search&fm=organic&iid=2ae4b0d6-88ac-4d1b-afa9-4b091dd34601.TSHFG2CYTZKFE8MH.SEARCH&ssid=sxl69ccmxs0000001594639413671&qH=314c11a226d7cd83,7787,Green,Full Sleeve,Round Neck,Cotton Jersey,REGULAR,10
Tripr,"Solid Men Hooded Neck Dark Blue, Light Blue, Grey T-Shi...",4,649,https://www.flipkart.com/tripr-solid-men-hooded-neck-dark-blue-light-grey-t-shirt/p/itmf9c9acc4c5bf0?pid=TSHFSXGQBHYRQAHA&lid=LSTTSHFSXGQBHYRQAHAAX3M5J&marketplace=FLIPKART&srno=s_10_390&otracker=search&otracker1=search&fm=organic&iid=en_GPUYxp4vFLPuaZ3NfwkEb%2FBhJl3pq5Sc1RaBZUvZ23SVaQEk%2B11Z9idyMxF6V9yb6Jv9xBCCthjjR3KoTNdHXQ%3D%3D&ssid=sxl69ccmxs0000001594639413671&qH=314c11a226d7cd83,31622,brand_multicolor4,Full Sleeve,Hooded Neck,Cotton Blend,Regular,10
Peter England,Striped Men Polo Neck Blue T-Shirt,4.2,639,https://www.flipkart.com/peter-england-striped-men-polo-neck-blue-t-shirt/p/itm81399797dc904?pid=TSHFMKEZ9KSXEKHJ&lid=LSTTSHFMKEZ9KSXEKHJ57J20T&marketplace=FLIPKART&srno=s_10_391&otracker=search&otracker1=search&fm=organic&iid=2ae4b0d6-88ac-4d1b-afa9-4b091dd34601.TSHFMKEZ9KSXEKHJ.SEARCH&ssid=sxl69ccmxs0000001594639413671&qH=314c11a226d7cd83,50,Blue,Half Sleeve,Polo Neck,Cotton Blend,Regular Fit,10
Try This,Checkered Men Collared Neck Blue T-Shirt,3.9,399,https://www.flipkart.com/try-checkered-men-collared-neck-blue-t-shirt/p/itm832f60ffa1be3?pid=TSHFSB2PJBZHHZYW&lid=LSTTSHFSB2PJBZHHZYWNEXM1M&marketplace=FLIPKART&srno=s_10_392&otracker=search&otracker1=search&fm=organic&iid=2ae4b0d6-88ac-4d1b-afa9-4b091dd34601.TSHFSB2PJBZHHZYW.SEARCH&ssid=sxl69ccmxs0000001594639413671&qH=314c11a226d7cd83,47,Blue,Full Sleeve,Collared Neck,Cotton Blend,Slim,10
Duke,Solid Men Polo Neck Black T-Shirt,4.4,537,https://www.flipkart.com/duke-solid-men-polo-neck-black-t-shirt/p/itm9fc4a9593774c?pid=TSHFPCGWZ8DGVEDQ&lid=LSTTSHFPCGWZ8DGVEDQUHGAFU&marketplace=FLIPKART&srno=s_10_393&otracker=search&otracker1=search&fm=organic&iid=2ae4b0d6-88ac-4d1b-afa9-4b091dd34601.TSHFPCGWZ8DGVEDQ.SEARCH&ssid=sxl69ccmxs0000001594639413671&qH=314c11a226d7cd83,11,Black,Short Sleeve,Polo Neck,Cotton Blend,Regular,10
THE EG STORE,Color Block Men Round Neck Red T-Shirt,3.7,299,https://www.flipkart.com/eg-store-color-block-men-round-neck-red-t-shirt/p/itmf5cdaff36e6f1?pid=TSHFGSYMPW3WGMGZ&lid=LSTTSHFGSYMPW3WGMGZI83QXE&marketplace=FLIPKART&srno=s_10_394&otracker=search&otracker1=search&fm=organic&iid=en_GPUYxp4vFLPuaZ3NfwkEb%2FBhJl3pq5Sc1RaBZUvZ23Q%2Bozco00%2FOw%2FfgQZIhipky2fa2LVrgm5EN95EgJUwM%2FA%3D%3D&ssid=sxl69ccmxs0000001594639413671&qH=314c11a226d7cd83,166,Red,Half Sleeve,Round Neck,Polycotton,THE EG STORE,10
Himgiri International,"Color Block, Graphic Print Men Round or Crew Red, Grey ...",3.9,187,https://www.flipkart.com/himgiri-international-color-block-graphic-print-men-round-crew-red-grey-t-shirt/p/itmfc7vutjrth7c6?pid=TSHFC77XVFAJ9XPE&lid=LSTTSHFC77XVFAJ9XPEEXIKX3&marketplace=FLIPKART&srno=s_10_395&otracker=search&otracker1=search&fm=organic&iid=2ae4b0d6-88ac-4d1b-afa9-4b091dd34601.TSHFC77XVFAJ9XPE.SEARCH&ssid=sxl69ccmxs0000001594639413671&qH=314c11a226d7cd83,93,GREY,3/4 Sleeve,Round or Crew,Cotton Blend,REGULAR,10
Peter England,Striped Men Polo Neck Blue T-Shirt,4.1,799,https://www.flipkart.com/peter-england-striped-men-polo-neck-blue-t-shirt/p/itm3edb699fb9e26?pid=TSHFM5BKRBZTZQGW&lid=LSTTSHFM5BKRBZTZQGWKP6HUE&marketplace=FLIPKART&srno=s_10_396&otracker=search&otracker1=search&fm=organic&iid=2ae4b0d6-88ac-4d1b-afa9-4b091dd34601.TSHFM5BKRBZTZQGW.SEARCH&ssid=sxl69ccmxs0000001594639413671&qH=314c11a226d7cd83,46,Blue,Half Sleeve,Polo Neck,Polycotton,Regular Fit,10
Diwazzo,Color Block Men Round Neck Maroon T-Shirt,3.9,284,https://www.flipkart.com/diwazzo-color-block-men-round-neck-maroon-t-shirt/p/itmfcswdsthrgbhw?pid=TSHFCSUWBZZDKZGG&lid=LSTTSHFCSUWBZZDKZGGGQJYBB&marketplace=FLIPKART&srno=s_10_397&otracker=search&otracker1=search&fm=organic&iid=2ae4b0d6-88ac-4d1b-afa9-4b091dd34601.TSHFCSUWBZZDKZGG.SEARCH&ssid=sxl69ccmxs0000001594639413671&qH=314c11a226d7cd83,15834,Maroon,Full Sleeve,Round Neck,Cotton Blend,Regular,10
COBIO MAN,Graphic Print Men Round Neck Yellow T-Shirt,4,349,https://www.flipkart.com/cobio-man-graphic-print-men-round-neck-yellow-t-shirt/p/itmbe2e409810caf?pid=TSHFEN7YTWTRG3ZP&lid=LSTTSHFEN7YTWTRG3ZP3ULN0Y&marketplace=FLIPKART&srno=s_10_398&otracker=search&otracker1=search&fm=organic&iid=2ae4b0d6-88ac-4d1b-afa9-4b091dd34601.TSHFEN7YTWTRG3ZP.SEARCH&ssid=sxl69ccmxs0000001594639413671&qH=314c11a226d7cd83,16231,"MUSTARD,BLACK",Half Sleeve,Round Neck,Polycotton,Regular fit,10
Urbano Fashion,Striped Men Henley Multicolor T-Shirt,3.7,308,https://www.flipkart.com/urbano-fashion-striped-men-henley-multicolor-t-shirt/p/itmf3yqgx88qmhdc?pid=TSHEWWEJQVHHFUYN&lid=LSTTSHEWWEJQVHHFUYNRDIQTX&marketplace=FLIPKART&srno=s_10_399&otracker=search&otracker1=search&fm=organic&iid=2ae4b0d6-88ac-4d1b-afa9-4b091dd34601.TSHEWWEJQVHHFUYN.SEARCH&ssid=sxl69ccmxs0000001594639413671&qH=314c11a226d7cd83,3693,"Dark Blue, Maroon, Grey",Half Sleeve,Henley,Cotton Blend,Slim Fit,10
FLEXIMAA,Printed Men Round or Crew Blue T-Shirt,3.9,379,https://www.flipkart.com/fleximaa-printed-men-round-crew-blue-t-shirt/p/itmf3ytaytw9nsjz?pid=TSHEYK2EZHYXBRV5&lid=LSTTSHEYK2EZHYXBRV5ORZST3&marketplace=FLIPKART&srno=s_10_400&otracker=search&otracker1=search&fm=organic&iid=en_GPUYxp4vFLPuaZ3NfwkEb%2FBhJl3pq5Sc1RaBZUvZ23Q%2FcQFL8p2U84w9bLEDytUSH8RA9HdAu%2BJGI1tlHeUvKg%3D%3D&ssid=sxl69ccmxs0000001594639413671&qH=314c11a226d7cd83,2142,Navy Blue,Full Sleeve,Round or Crew,Cotton Blend,Regular,10
Diwazzo,Solid Men Round Neck Green T-Shirt,3.9,299,https://www.flipkart.com/diwazzo-solid-men-round-neck-green-t-shirt/p/itm4f9ff66ea891b?pid=TSHFNHGYVHN3FMNE&lid=LSTTSHFNHGYVHN3FMNERYGEDZ&marketplace=FLIPKART&srno=s_11_401&otracker=search&otracker1=search&fm=organic&iid=86e39d1d-c000-4216-82b4-b407bbf7cd4c.TSHFNHGYVHN3FMNE.SEARCH&ssid=n6a5krtemo0000001594639446474&qH=314c11a226d7cd83,1444,Neon Green,Full Sleeve,Round Neck,Cotton Blend,Regular,11
Peter England,Striped Men Polo Neck Blue T-Shirt,4.2,639,https://www.flipkart.com/peter-england-striped-men-polo-neck-blue-t-shirt/p/itm81399797dc904?pid=TSHFMKEZ9KSXEKHJ&lid=LSTTSHFMKEZ9KSXEKHJ57J20T&marketplace=FLIPKART&srno=s_11_402&otracker=search&otracker1=search&fm=organic&iid=86e39d1d-c000-4216-82b4-b407bbf7cd4c.TSHFMKEZ9KSXEKHJ.SEARCH&ssid=n6a5krtemo0000001594639446474&qH=314c11a226d7cd83,50,Blue,Half Sleeve,Polo Neck,Cotton Blend,Regular Fit,11
